"player_api_id","player_name","overall_rating","date","gk_rating","appearance","leagues"
145070,"Franck Tabanou",76,"2016-04-28 00:00:00",59,184,1
145536,"Benjamin Huebner",74,"2016-03-24 00:00:00",55,30,1
145586,"Stijn Wuytens",69,"2016-02-25 00:00:00",64,95,2
148313,"Dimitri Daeselaire",62,"2012-02-22 00:00:00",49,38,1
148338,"Jeroen Vanthournout",60,"2012-02-22 00:00:00",41,19,1
150046,"Igor Pita",62,"2013-04-05 00:00:00",56,1,1
150737,"Jose Catala",65,"2013-05-24 00:00:00",48,23,1
150969,"Ryan McGivern",61,"2016-02-11 00:00:00",58,56,1
154938,"Mikel Balenziaga",79,"2016-03-03 00:00:00",49,151,1
155611,"Piotr Tomasik",64,"2015-09-21 00:00:00",53,48,1
155782,"Aaron Cresswell",74,"2016-04-21 00:00:00",51,75,1
157376,"Manasse Enza-Yamissi",64,"2015-04-10 00:00:00",40,17,1
157723,"Christian Eriksen",83,"2016-03-10 00:00:00",43,189,2
158278,"Dario Vujicevic",68,"2016-04-14 00:00:00",67,44,1
159452,"Mateo Pavlovic",66,"2016-02-11 00:00:00",54,3,1
159888,"Victor Ramos",70,"2015-09-21 00:00:00",65,22,1
160460,"Vasyl Pryima",65,"2016-06-30 00:00:00",40,3,1
160628,"Vitor Bastos",64,"2016-04-14 00:00:00",72,5,1
161396,"Diego Contento",73,"2016-05-12 00:00:00",59,82,2
163641,"Lee Cox",59,"2016-02-18 00:00:00",49,29,1
163971,"Didac Vila",72,"2015-07-03 00:00:00",39,84,2
164151,"Mamadou Djikine",64,"2012-02-22 00:00:00",56,29,1
164228,"Djamal Mahamat",69,"2013-09-20 00:00:00",66,41,1
164352,"Romeo van Dessel",60,"2010-08-30 00:00:00",40,12,1
164472,"Ruben Lima",68,"2016-02-18 00:00:00",52,25,1
165608,"Maka Mary",64,"2013-09-20 00:00:00",54,8,1
166660,"Pieter Nys",58,"2012-02-22 00:00:00",55,1,1
166663,"Jo Christiaens",57,"2009-08-30 00:00:00",111,2,1
166917,"Sambou Yatabare",71,"2016-05-05 00:00:00",44,90,3
166932,"Marcel Correia",71,"2016-03-10 00:00:00",53,16,1
167619,"Jan Lella",58,"2010-02-22 00:00:00",122,13,1
168148,"Vitalijs Maksimenko",62,"2016-03-10 00:00:00",60,8,1
171472,"Pierre Bengtsson",73,"2016-04-14 00:00:00",51,24,1
173382,"Marc Muniesa",75,"2016-03-03 00:00:00",67,33,1
173427,"Lucas Alfonso Orban",77,"2016-02-04 00:00:00",65,44,2
173462,"Jordan Lukaku",72,"2016-04-21 00:00:00",53,50,1
174363,"Dor Malul",63,"2013-02-15 00:00:00",41,30,1
174600,"Ahmed Samir Farag",63,"2013-09-20 00:00:00",53,7,1
177471,"Gianluca D'Angelo",47,"2010-08-30 00:00:00",47,6,1
177649,"Kadu",72,"2015-10-30 00:00:00",46,1,1
177843,"Enes Sipovic",61,"2015-05-15 00:00:00",48,2,1
179759,"Hoerdur Magnusson",67,"2016-01-07 00:00:00",40,12,1
179769,"Matthieu Sans",66,"2016-04-21 00:00:00",66,2,1
179774,"Gael Germany",63,"2012-08-31 00:00:00",47,16,1
180364,"Kassim Doumbia",61,"2013-10-11 00:00:00",37,7,1
181051,"Fazli Kocabas",60,"2010-08-30 00:00:00",49,9,1
181073,"Mohamed El Gabbas",63,"2014-09-18 00:00:00",57,49,1
181313,"Clebao",65,"2012-02-22 00:00:00",57,7,1
184377,"Robert Kiernan",65,"2015-05-08 00:00:00",49,2,1
184449,"Tom Aldred",61,"2016-04-07 00:00:00",52,2,1
184591,"Atila Turan",69,"2016-01-21 00:00:00",59,19,2
186687,"Nilson",67,"2016-03-10 00:00:00",58,12,1
187336,"Giorgos Katsikas",72,"2016-06-16 00:00:00",61,3,1
191136,"Jon Aurtenetxe",71,"2016-06-30 00:00:00",60,83,1
192065,"Andres Tunez",73,"2015-10-30 00:00:00",54,30,1
192303,"Jason Davidson",65,"2016-03-17 00:00:00",56,45,3
193424,"Emenike Alex Nkume,27",63,"2012-02-22 00:00:00",41,27,1
195207,"Martin Hinteregger",75,"2016-04-28 00:00:00",60,6,1
196169,"Marcos Alonso",75,"2016-05-12 00:00:00",50,70,2
197544,"Richard Magyar",64,"2016-05-12 00:00:00",64,5,1
198559,"Marten De Roon",76,"2016-05-05 00:00:00",60,122,2
198593,"Saliou Ciss",68,"2015-09-21 00:00:00",51,21,1
201617,"Davide Bertoncini",61,"2016-03-03 00:00:00",39,4,1
201804,"Jordan Mustoe",64,"2016-05-12 00:00:00",47,24,1
210111,"Lucas Digne",77,"2016-05-12 00:00:00",46,105,2
212708,"Kasper Larsen",65,"2016-02-18 00:00:00",58,6,1
212865,"Nicolas Hoefler",69,"2016-05-05 00:00:00",51,22,1
212959,"Sebastian Neumann",65,"2015-02-13 00:00:00",38,1,1
213184,"Filip Twardzik",62,"2016-04-07 00:00:00",59,4,1
215245,"Florin Gardos",73,"2016-03-10 00:00:00",61,5,1
215725,"Alessandro Longhi",69,"2016-04-21 00:00:00",48,48,1
237602,"Luka Krajnc",69,"2015-11-19 00:00:00",53,21,1
237646,"Jimmy De Jonghe",63,"2014-07-18 00:00:00",40,18,1
240348,"Matthias Ostrzolek",73,"2015-09-21 00:00:00",57,121,1
243425,"Ouasim Bouy",70,"2016-04-14 00:00:00",50,28,2
243493,"Stefan Thesker",68,"2016-02-04 00:00:00",56,11,2
244963,"Rodrigo Ely",70,"2016-03-10 00:00:00",52,2,1
246218,"David Junca",70,"2016-04-28 00:00:00",52,25,1
255960,"Nikola Lekovic",66,"2014-09-18 00:00:00",51,22,1
257865,"William Carvalho",81,"2016-04-14 00:00:00",45,105,2
263712,"Piotr Mrozinski",60,"2014-04-11 00:00:00",48,21,1
263952,"Guti",66,"2016-05-12 00:00:00",58,5,1
264221,"Kevin Wimmer",78,"2016-03-17 00:00:00",61,41,2
264739,"Andre Dias",61,"2013-04-05 00:00:00",48,4,1
265412,"Revson",65,"2013-04-12 00:00:00",34,17,1
267728,"Alan Henrique",70,"2015-12-10 00:00:00",54,5,1
275765,"Pawel Oleksy",64,"2016-04-07 00:00:00",65,60,1
276121,"Ben Davies",76,"2016-03-17 00:00:00",45,88,1
277444,"Clement Tainmont",71,"2016-03-24 00:00:00",41,33,1
277821,"Ayanda Patosi",72,"2016-03-24 00:00:00",43,64,1
277840,"Lionel Gendarme",49,"2012-02-22 00:00:00",45,7,1
278831,"John Anthony Brooks",77,"2016-03-31 00:00:00",44,58,1
282473,"Zouhair Feddal",75,"2016-02-04 00:00:00",57,47,2
282731,"Mario Rui",76,"2016-04-21 00:00:00",49,64,1
288406,"Alejandro Grimaldo Garcia",70,"2016-04-14 00:00:00",50,2,1
291015,"Florian Hartherz",67,"2016-05-12 00:00:00",56,19,1
291127,"Nick Bakker",62,"2014-12-12 00:00:00",39,2,1
291620,"Bjarne Thoelke",65,"2016-04-07 00:00:00",61,4,1
297556,"Ahmed Hegazy",65,"2016-01-28 00:00:00",51,1,1
298157,"Pablo Iniguez",71,"2016-05-12 00:00:00",54,3,1
298163,"Simon Falette",68,"2016-04-21 00:00:00",55,1,1
298822,"Jeremy Labor",61,"2014-10-10 00:00:00",46,3,1
300977,"Ibrahima Cisse",68,"2016-02-25 00:00:00",61,44,1
301634,"Romeu Rocha",67,"2015-10-16 00:00:00",52,26,1
303345,"Siam Ben Youssef",70,"2016-02-11 00:00:00",60,16,1
303800,"Dominique Heintz",75,"2016-02-18 00:00:00",60,32,1
304345,"Sead Kolasinac",74,"2016-04-14 00:00:00",56,57,1
309334,"Saul Niguez",79,"2016-05-19 00:00:00",51,69,1
315903,"Senad Karahmet",62,"2014-12-19 00:00:00",59,1,1
317775,"Emanuel Insua",73,"2016-01-21 00:00:00",48,12,1
317932,"Baptiste Aloe",66,"2016-07-07 00:00:00",57,4,1
319787,"Romario",65,"2016-06-30 00:00:00",59,6,1
352366,"Mitchell Dijks",74,"2015-12-24 00:00:00",58,81,1
352402,"Menno Koch",68,"2016-01-14 00:00:00",47,9,1
354472,"Yrondu Musavu-King",69,"2016-03-17 00:00:00",56,8,1
354495,"Junior Malanda-Adje",73,"2014-09-18 00:00:00",50,30,2
354535,"Matthew Cooper",56,"2014-03-07 00:00:00",46,2,1
354792,"Daryll Meggatt",53,"2016-03-10 00:00:00",55,2,1
355356,"Marc-Oliver Kempf",71,"2016-04-21 00:00:00",57,13,1
355358,"Christian Guenter",72,"2016-04-21 00:00:00",55,60,1
356406,"John McGinn",65,"2015-01-09 00:00:00",51,76,1
362114,"Simone Pasa",59,"2014-05-09 00:00:00",58,2,1
362694,"Luke Shaw",78,"2016-01-14 00:00:00",49,77,1
365624,"Federico Barba",71,"2016-02-04 00:00:00",51,24,2
369788,"Ibrahim Amadou",68,"2016-04-07 00:00:00",52,18,1
384446,"Thom Haye",69,"2016-03-03 00:00:00",55,32,1
414854,"Riccardo Gagliolo",71,"2016-04-28 00:00:00",50,29,1
417068,"Nathan Ake",72,"2016-04-07 00:00:00",50,21,1
423631,"Marian Sarr",66,"2016-05-12 00:00:00",51,2,1
424130,"Richard Ofori",67,"2016-04-14 00:00:00",50,20,2
424391,"Corentin Fiore",68,"2016-04-28 00:00:00",63,14,1
429845,"Damian Garbacik",51,"2015-05-15 00:00:00",56,2,1
429871,"Marcin Flis",57,"2015-02-20 00:00:00",58,6,1
432825,"Jonatan Straus",64,"2015-09-21 00:00:00",57,27,1
436553,"Lasha Dvali",66,"2016-04-07 00:00:00",56,9,1
441166,"Ahmet Ozcan",50,"2014-05-09 00:00:00",53,1,1
445907,"Varela",71,"2016-03-03 00:00:00",64,10,1
447413,"Daryl Werker",62,"2015-09-21 00:00:00",55,2,1
448321,"Matteo Fedele",67,"2016-06-30 00:00:00",62,33,2
458808,"Ferid Matri",56,"2014-09-18 00:00:00",50,1,1
459000,"Alexander Hack",65,"2016-04-07 00:00:00",32,7,1
463810,"Michal Koj",61,"2016-04-21 00:00:00",75,23,1
463950,"Piotr Zemlo",55,"2016-04-28 00:00:00",53,1,1
465746,"Pieter Gerkens",67,"2016-03-24 00:00:00",54,21,1
466443,"Pierre Bourdin",64,"2015-05-08 00:00:00",38,22,1
467467,"Elso Brito",62,"2016-01-28 00:00:00",58,6,1
467480,"Bas Kuipers",67,"2016-01-14 00:00:00",62,52,1
467495,"Jorrit Hendrix",75,"2016-02-25 00:00:00",53,46,1
469528,"Oded Gavish",60,"2014-05-30 00:00:00",48,5,1
470806,"Nurio",65,"2015-09-21 00:00:00",45,6,1
480964,"Pawel Jaroszynski",60,"2016-03-03 00:00:00",55,31,1
488195,"Ellis Plummer",53,"2015-04-17 00:00:00",55,6,1
490868,"Jan Bednarek",60,"2016-04-21 00:00:00",56,7,1
496563,"Jairo Riedewald",75,"2016-05-05 00:00:00",61,34,1
500502,"Adam Masina",73,"2016-04-21 00:00:00",54,30,1
504606,"Lucas Hernandez",74,"2016-05-12 00:00:00",49,8,1
515189,"Jessy Galvez Lopez",64,"2015-09-21 00:00:00",44,7,1
522571,"Aleksandar Damcevski",64,"2014-09-18 00:00:00",50,8,1
532766,"Zizo",63,"2015-02-20 00:00:00",43,28,1
545060,"Jaroslaw Jach",57,"2016-04-28 00:00:00",52,10,1
551805,"Scott McKenna",57,"2016-03-31 00:00:00",44,2,1
557356,"Gracjan Horoszkiewicz",60,"2016-01-07 00:00:00",65,4,1
562035,"Presnel Kimpembe",62,"2016-03-10 00:00:00",53,5,1
566379,"Pedro Monteiro",65,"2015-09-21 00:00:00",49,2,1
570760,"Reece Burke",60,"2016-06-09 00:00:00",47,4,1
613715,"Olivier Boscagli",69,"2016-03-31 00:00:00",49,10,1
660154,"Thomas Kotte",59,"2016-04-14 00:00:00",69,1,1
661897,"Louis Nganioni",68,"2016-01-21 00:00:00",58,8,1
667901,"William Gustavo",64,"2015-12-10 00:00:00",50,3,1
696435,"Jan Bamert",48,"2016-04-14 00:00:00",40,16,1
2790,"Alberto Rey",67,"2010-08-30 00:00:00",55,50,1
2973,"Ugur Inceman",68,"2016-01-14 00:00:00",44,16,1
6771,"Oliver Vinamont",60,"2011-02-22 00:00:00",51,22,1
7616,"Kristian Nushi",62,"2014-05-09 00:00:00",58,97,1
8777,"Michele Polverino",60,"2016-03-17 00:00:00",57,31,1
10967,"Petr Jiracek",73,"2015-02-27 00:00:00",47,38,1
11049,"Matej Krajcik",70,"2010-08-30 00:00:00",41,6,1
11242,"Konstantin Engel",67,"2015-09-21 00:00:00",48,2,1
11685,"Antonio Candreva",81,"2016-05-05 00:00:00",46,197,1
11743,"Artur",70,"2016-04-14 00:00:00",58,128,1
11752,"Marco Paulo",61,"2008-08-30 00:00:00",131,2,1
11836,"Marcelo Pereira Bruno",66,"2010-02-22 00:00:00",139,29,1
13428,"Slawomir Peszko",69,"2016-04-21 00:00:00",61,117,2
15425,"Veldin Muharemovic",57,"2009-08-30 00:00:00",119,3,1
16351,"Aleksandar Kolarov",78,"2016-02-04 00:00:00",61,157,2
18820,"Ezequiel Scarione",73,"2016-01-28 00:00:00",58,78,1
18853,"Claudio Morel",68,"2014-02-21 00:00:00",54,14,1
19297,"Thiago Xavier",64,"2015-09-21 00:00:00",55,28,1
19353,"Fabionn Lopes Patrick",64,"2012-02-22 00:00:00",46,33,1
19512,"Renan Silva",67,"2013-05-17 00:00:00",48,13,1
19531,"Silva",65,"2016-06-16 00:00:00",45,23,1
20401,"Michel Bastos",78,"2016-04-07 00:00:00",58,126,3
21414,"Oscar Trejo",77,"2016-04-28 00:00:00",62,99,2
21751,"Mohammed Rabiu",71,"2016-01-21 00:00:00",55,36,1
21864,"Stephen Quinn",71,"2016-04-21 00:00:00",42,21,1
22130,"Hugo Valdir",60,"2010-08-30 00:00:00",52,1,1
22136,"Tiago Rosa",57,"2011-02-22 00:00:00",51,2,1
22824,"Dusan Svento",70,"2016-03-31 00:00:00",57,14,1
22929,"Joe Ledley",74,"2016-01-28 00:00:00",57,151,2
23022,"Andrew Dawson",57,"2015-02-06 00:00:00",45,60,1
23065,"Stephen Crainey",65,"2014-11-14 00:00:00",34,31,1
23127,"Jody Morris",64,"2012-08-31 00:00:00",54,84,1
23304,"Djamel Belmadi",63,"2008-08-30 00:00:00",150,11,1
23371,"Carl Dickinson",63,"2016-03-17 00:00:00",43,3,1
23628,"Pierre Wome",72,"2013-05-17 00:00:00",45,29,1
23727,"Marc Tierney",66,"2015-03-27 00:00:00",45,18,1
23785,"Jlloyd Samuel",70,"2010-08-30 00:00:00",51,50,1
23792,"Steven Davis",76,"2016-03-10 00:00:00",49,253,2
23823,"Daniel Fox",68,"2016-04-14 00:00:00",54,45,2
23916,"Morten Gamst Pedersen",68,"2016-04-21 00:00:00",52,119,1
23999,"Gary Naysmith",61,"2013-02-22 00:00:00",57,7,1
24040,"Simon King",57,"2013-03-22 00:00:00",62,4,1
24136,"Stephen Warnock",68,"2016-06-09 00:00:00",65,121,1
24161,"Andrew Taylor",67,"2016-06-09 00:00:00",63,38,1
24212,"Stephen Jordan",63,"2015-09-21 00:00:00",62,23,1
24411,"Dean Whitehead",71,"2016-04-21 00:00:00",59,130,1
24459,"Sergio Bernardo Almiron",68,"2014-11-28 00:00:00",52,112,1
24546,"Michele Pazienza",69,"2016-01-14 00:00:00",40,114,1
24618,"Izzy Iriekpen",59,"2009-02-22 00:00:00",88,2,1
24839,"Gary Teale",61,"2015-02-06 00:00:00",50,53,1
24846,"Leighton Baines",82,"2016-04-07 00:00:00",58,251,1
24854,"Simone Vergassola",66,"2014-01-03 00:00:00",52,120,1
25160,"Hussein Yasser",64,"2013-05-10 00:00:00",53,19,1
25260,"Christian Schwegler",71,"2015-09-21 00:00:00",48,12,1
25538,"Youssouf Hadji",69,"2016-03-24 00:00:00",59,102,1
25539,"Badr El Kaddouri",70,"2011-08-30 00:00:00",50,5,1
25565,"Thimothee Atouba",64,"2013-09-20 00:00:00",65,10,2
25579,"David Robertson",59,"2014-01-10 00:00:00",56,56,1
25693,"Nelson Benitez",69,"2016-05-26 00:00:00",64,8,1
25824,"Alexandre Alphonse",67,"2015-09-21 00:00:00",61,72,2
25830,"Jonathan Parr",68,"2016-01-21 00:00:00",47,7,1
25837,"Antonio Carlos Dos Santos",70,"2010-02-22 00:00:00",137,18,1
25915,"Igor Rocha",61,"2013-05-03 00:00:00",55,17,1
25922,"Marek Cech",70,"2016-03-10 00:00:00",37,32,3
26040,"Djamel Abdoun",69,"2015-07-03 00:00:00",61,14,2
26114,"Lionel Mathis",74,"2016-05-05 00:00:00",46,74,1
26160,"Yohan Cabaye",80,"2016-03-24 00:00:00",59,228,2
26211,"Laurent Agouazi",66,"2016-03-03 00:00:00",63,20,1
26265,"Frederic Da Rocha",68,"2010-02-22 00:00:00",128,50,1
26289,"Cyril Rool",75,"2010-02-22 00:00:00",140,21,1
26326,"Etienne Didot",74,"2015-12-24 00:00:00",60,206,1
26329,"Jean-Joeel Perrier Doumbe",64,"2011-02-22 00:00:00",55,3,1
26368,"Dusko Tosic",70,"2016-05-12 00:00:00",55,7,1
26371,"Romain Pitau",73,"2013-02-15 00:00:00",45,108,1
26406,"Pantxi Sirieix",67,"2015-09-21 00:00:00",58,72,1
26435,"Ismael Aissati",71,"2012-02-22 00:00:00",62,60,1
26436,"Michael Ball",69,"2011-08-30 00:00:00",42,8,1
26452,"Rogier Molhoek",65,"2012-02-22 00:00:00",54,33,1
26522,"Kevin Constant",71,"2016-04-21 00:00:00",19,86,1
26542,"Jeroen Heubach",66,"2010-02-22 00:00:00",132,4,1
26605,"Fred Benson",65,"2014-04-04 00:00:00",48,63,2
26634,"Mike Zonneveld",62,"2013-05-03 00:00:00",50,11,1
26648,"Ricky van den Bergh",65,"2010-08-30 00:00:00",48,31,1
27149,"Ken Reichel",71,"2016-05-05 00:00:00",47,27,1
27331,"Malik Fathi",69,"2014-03-21 00:00:00",52,46,1
27346,"Michael Tarnat",73,"2008-08-30 00:00:00",207,6,1
27360,"Dede",75,"2011-02-22 00:00:00",48,24,1
27421,"Bernd Thijs",65,"2014-02-21 00:00:00",37,53,1
27460,"Markus Schuler",63,"2011-02-22 00:00:00",58,30,1
27500,"Milorad Pekovic",67,"2013-03-22 00:00:00",50,18,1
27535,"Alexander Bugera",67,"2013-02-15 00:00:00",60,31,1
27573,"Deme N'Diaye",65,"2015-09-21 00:00:00",49,29,2
27610,"Stefano Morrone",67,"2014-07-18 00:00:00",44,85,1
27731,"Giampiero Pinzi",73,"2016-05-12 00:00:00",46,177,1
27995,"Rasmus Elm",79,"2016-03-17 00:00:00",58,73,1
28901,"James McArthur",76,"2015-09-21 00:00:00",5,172,2
29581,"Charles N'Zogbia",73,"2016-03-10 00:00:00",61,148,1
30250,"Christian Pander",73,"2015-05-22 00:00:00",48,57,1
30285,"Salvatore Lanna",69,"2010-02-22 00:00:00",135,53,1
30352,"Kieran Richardson",73,"2016-03-17 00:00:00",45,173,1
30477,"Danijel Pranjic",73,"2016-01-28 00:00:00",48,63,4
30603,"Urby Emanuelson",74,"2016-04-21 00:00:00",19,116,3
30635,"Wayne Bridge",71,"2013-09-27 00:00:00",58,61,1
30654,"Giovanni van Bronckhorst",74,"2010-02-22 00:00:00",148,39,1
30679,"Florent Malouda",72,"2015-04-10 00:00:00",54,122,2
30695,"Claude Makelele",74,"2011-02-22 00:00:00",46,98,1
30698,"Marko Babic",68,"2010-08-30 00:00:00",53,10,2
30707,"Sebastian Kehl",78,"2015-04-10 00:00:00",54,106,1
30754,"Hans Sarpei",68,"2012-02-22 00:00:00",48,10,1
30793,"Hussain Abdul Ghani",71,"2016-03-03 00:00:00",65,9,1
30805,"Erik Edman",61,"2013-08-16 00:00:00",53,2,1
30834,"Arjen Robben",89,"2016-01-28 00:00:00",49,139,2
30857,"Nuno Valente",71,"2009-02-22 00:00:00",143,1,1
30863,"Ricardo Cabanas",61,"2012-02-22 00:00:00",59,39,1
30870,"Marek Jankulovski",72,"2011-02-22 00:00:00",66,39,1
30892,"Stewart Downing",74,"2016-04-21 00:00:00",63,217,1
30907,"Jaroslav Plasil",75,"2015-09-21 00:00:00",37,245,3
30908,"Emerse Fae",73,"2011-08-30 00:00:00",50,82,1
30916,"Tim De Cler",67,"2011-02-22 00:00:00",34,37,1
30937,"Tranquillo Barnetta",76,"2015-09-25 00:00:00",59,112,1
30940,"Blerim Dzemaili",72,"2016-05-12 00:00:00",51,151,1
30975,"Sebastian Mila",66,"2016-04-21 00:00:00",62,173,1
31045,"Andres Guardado",81,"2016-03-17 00:00:00",48,163,3
31291,"Gael Clichy",79,"2016-02-25 00:00:00",47,193,1
31294,"Niki Zimling",72,"2016-02-04 00:00:00",43,88,4
31739,"Cristiano Zanetti",71,"2011-08-30 00:00:00",55,37,1
31916,"Adam Rooney",71,"2016-03-10 00:00:00",53,114,1
31921,"Gareth Bale",87,"2016-04-28 00:00:00",52,203,2
32087,"Dean Moxey",68,"2015-09-21 00:00:00",40,18,1
32421,"Christopher Maguire",66,"2016-03-10 00:00:00",63,65,1
32455,"Barry Robson",64,"2016-04-28 00:00:00",56,54,1
32504,"Jorge Ribeiro",68,"2012-02-22 00:00:00",35,16,1
32583,"Lee Wallace",65,"2015-02-27 00:00:00",43,101,1
32596,"Benjamin Huggel",61,"2012-02-22 00:00:00",41,92,1
32669,"Russell Duncan",61,"2012-08-31 00:00:00",49,45,1
32703,"Danny Invincibile",62,"2010-08-30 00:00:00",49,48,1
32942,"Don Cowie",66,"2016-02-11 00:00:00",44,38,2
32975,"Hugh Murray",60,"2012-02-22 00:00:00",54,85,1
33138,"Stephen Ward",71,"2016-03-17 00:00:00",62,90,1
33464,"Karim Ziani",75,"2011-02-22 00:00:00",58,34,2
33579,"Oscar Wendt",78,"2016-05-05 00:00:00",55,97,1
33615,"Ian Harte",63,"2015-02-27 00:00:00",47,15,1
33619,"Laurent Courtois",63,"2013-11-15 00:00:00",58,45,1
33622,"Sherjill MacDonald",65,"2015-03-13 00:00:00",48,69,1
33693,"Craig Conway",68,"2016-04-28 00:00:00",68,78,1
33696,"Steven Robb",64,"2010-08-30 00:00:00",52,26,1
33767,"David Garcia",67,"2015-04-17 00:00:00",37,51,1
33852,"Jonas Gutierrez",74,"2015-11-26 00:00:00",51,140,2
33941,"Danny Pugh",59,"2016-03-17 00:00:00",55,15,1
34103,"Mariano Pernia",72,"2010-02-22 00:00:00",142,25,1
34222,"Fabio Aurelio",69,"2014-03-21 00:00:00",48,35,1
34239,"Austin McCann",61,"2012-02-22 00:00:00",39,22,1
34447,"John Rankin",63,"2016-03-10 00:00:00",39,245,1
34574,"Damien Duff",71,"2015-09-25 00:00:00",59,139,1
34698,"Michael Lumb",64,"2015-03-20 00:00:00",57,4,1
35121,"Jesper Juelsgaard",67,"2016-03-10 00:00:00",57,10,1
35125,"Leon Jessen",65,"2015-11-26 00:00:00",55,36,1
35398,"Michael Gardyne",63,"2016-04-28 00:00:00",40,83,1
35408,"Jerome Leroy",64,"2015-07-03 00:00:00",37,82,1
35451,"Lionel Ainsworth",68,"2015-12-24 00:00:00",56,58,1
35712,"Jose Holebas",77,"2016-03-10 00:00:00",71,34,2
35828,"Daniel Brueckner",68,"2016-01-07 00:00:00",48,23,1
35901,"Ken Kallaste",60,"2016-04-14 00:00:00",47,6,1
35983,"David Carney",64,"2016-03-10 00:00:00",53,7,2
36011,"Sejad Salihovic",76,"2015-05-22 00:00:00",40,142,1
36491,"Zsolt Low",68,"2011-02-22 00:00:00",45,15,1
36852,"Daniel Cruz",65,"2013-05-31 00:00:00",43,37,1
37240,"Scott Arfield",71,"2016-04-28 00:00:00",64,106,2
37241,"Geoffrey Dernis",65,"2014-04-25 00:00:00",53,63,1
37257,"Franz Burgmeier",58,"2016-03-24 00:00:00",58,28,1
37317,"Marcel Schaefer",75,"2015-11-19 00:00:00",53,182,1
37450,"Duda",73,"2016-03-03 00:00:00",56,142,1
37468,"Lucas Matias Licht",70,"2015-09-21 00:00:00",51,28,1
37499,"Antonio Filippini",67,"2011-02-22 00:00:00",45,31,1
37537,"Luigi Giorgi",67,"2016-01-21 00:00:00",53,54,1
37541,"Daniele Galloppa",70,"2016-05-19 00:00:00",55,115,1
37558,"Dimitar Rangelov",69,"2016-05-19 00:00:00",61,72,2
37684,"Daniel de Ridder",66,"2014-11-07 00:00:00",46,55,3
37824,"Joaquin",79,"2016-05-12 00:00:00",50,167,2
38025,"Nacho Perez",72,"2014-04-11 00:00:00",48,94,1
38035,"Fernandez Aitor Tornavaca,29",63,"2012-02-22 00:00:00",45,29,1
38254,"Jean Beausejour",73,"2015-12-10 00:00:00",55,57,1
38323,"Maxime Annys",65,"2016-04-14 00:00:00",61,59,1
38366,"Vadis Odjidja-Ofoe",73,"2016-01-21 00:00:00",59,100,2
38371,"Bart Goor",66,"2012-02-22 00:00:00",44,62,1
38382,"Mohammed Tchite",68,"2016-04-21 00:00:00",57,100,2
38479,"Javier Calleja",68,"2011-08-30 00:00:00",58,41,1
38507,"Nano",68,"2014-01-10 00:00:00",46,16,1
38807,"James Milner",80,"2016-01-28 00:00:00",5,187,1
38834,"Ashley Cole",72,"2016-02-04 00:00:00",47,184,2
38843,"Ze Roberto",74,"2016-04-07 00:00:00",57,81,1
38888,"Cesar Peixoto",69,"2014-12-05 00:00:00",36,82,1
39203,"Davide Bombardini",65,"2011-02-22 00:00:00",49,24,1
39222,"Davide Biondini",70,"2016-04-21 00:00:00",54,200,1
39264,"Giuseppe Colucci",64,"2013-12-20 00:00:00",46,58,1
39266,"Mark Edusei",62,"2010-08-30 00:00:00",61,41,1
39335,"Stefan Gislason",65,"2013-09-20 00:00:00",60,37,1
39357,"Giovanni Pasquale",69,"2016-05-12 00:00:00",56,105,1
39360,"Luca Vigiani,22",72,"2010-02-22 00:00:00",149,22,1
39391,"Salvatore Masiello",63,"2015-04-10 00:00:00",37,59,1
39393,"Houssine Kharja",69,"2015-05-15 00:00:00",46,65,1
39410,"Max Tonetto",74,"2010-02-22 00:00:00",148,10,1
39426,"Roberto Guana",69,"2014-10-17 00:00:00",58,111,1
39428,"Gianni Munari",67,"2016-01-07 00:00:00",57,69,1
39444,"Christian Brocchi",73,"2013-06-07 00:00:00",47,89,1
39450,"Panagiotis Kone",75,"2016-05-12 00:00:00",52,117,1
39629,"Rogerio Matias",61,"2008-08-30 00:00:00",118,5,1
39631,"Steven Defour",78,"2016-04-21 00:00:00",53,127,2
39844,"Dennis Grote",64,"2016-05-05 00:00:00",47,11,1
39854,"Xavi Hernandez",86,"2015-07-03 00:00:00",46,189,1
39898,"Philipp Boenig",67,"2012-02-22 00:00:00",56,25,1
39979,"Kim Kaellstroem",75,"2015-10-30 00:00:00",53,148,3
39997,"Jean-Sebastien Jaures",67,"2010-08-30 00:00:00",45,18,1
39999,"Kevin Lejeune",67,"2016-04-28 00:00:00",60,48,1
40013,"Gregory Vignal",64,"2009-08-30 00:00:00",118,6,1
40068,"Knut Olav Rindaroey",67,"2016-05-12 00:00:00",59,3,1
40080,"Toni Kallio",69,"2010-08-30 00:00:00",54,2,1
40164,"Dorvalino Alves Maciel Lino",70,"2014-11-14 00:00:00",56,4,1
40187,"Silvestre Varela",76,"2016-04-14 00:00:00",58,133,3
40601,"Bosko Jankovic",73,"2016-05-05 00:00:00",55,93,1
40605,"Ronny",72,"2016-05-05 00:00:00",65,33,2
40608,"Miguel Veloso",79,"2015-09-21 00:00:00",55,75,2
40686,"Jonathan Biabiany",77,"2016-04-28 00:00:00",36,137,1
40687,"Cyriaque Louvion",67,"2016-03-03 00:00:00",39,27,1
40703,"Yohan Hautcoeur,17",64,"2012-08-31 00:00:00",42,18,1
40728,"Oscar Ewolo",70,"2013-02-15 00:00:00",53,60,1
40768,"Yannick Rymenants",56,"2012-02-22 00:00:00",49,11,1
